Infect probabilities forecasted using arima model,
1669,765.4037361
1670,1269.803006
1671,928.5403991
1672,1538.053973
1673,951.6702335
1674,813.6294234
1675,1692.760739
1676,1632.062452
1677,1415.623055
1678,1048.968668
1679,904.3560873
1680,1257.127485
1681,1504.774352
1682,772.6842944
1683,612.1438762
1684,720.2565352
1685,1426.797437
1686,721.7356548
1687,1571.42241
1688,1419.845367
1689,1169.450412
1690,1043.461628
1691,1025.342048
1692,1441.218251
1693,1472.325975
1694,936.6212805
1695,1126.802383
1696,1368.627296
1697,947.5925445
1698,1698.676949
1699,1691.248196
1700,1072.890163
1701,1207.177795
1702,1252.924607
1703,1098.092998
1704,1121.539116
1705,1034.41606
1706,919.7400861
1707,1288.106773
1708,820.9422415
1709,779.7288468
1710,1044.980741
1711,986.3346532
1712,644.6352541
1713,1721.280102
1714,708.6601393
1715,1399.167615
1716,842.358033
1717,1132.484115
1718,1000.782244
1719,1753.493561
1720,1137.427883
1721,1560.156087
1722,1667.365331
1723,1068.30101
1724,847.4290683
1725,982.249985
1726,943.0728531
1727,1116.993341
1728,765.9931592
1729,937.93885
1730,1628.917749
1731,600.13522
1732,1025.761822
1733,1446.041375
1734,1386.955203
1735,1377.880768
1736,1328.488226
1737,1391.520715
1738,1701.887982
1739,750.0028077
1740,703.0222565
1741,800.9591321
1742,1026.281659
1743,621.5555104
1744,580.3176983
1745,838.1150934
1746,914.5691618
1747,1317.491591
1748,701.8361103
1749,1158.082338
1750,799.0690705
1751,856.9602498
1752,1700.359925
1753,1100.601526
1754,1302.846981
1755,1562.638266
1756,1129.099779
1757,1704.745133
1758,669.6339007
1759,1160.799978
1760,943.6841784
1761,600.5820685
1762,1732.077285
1763,1310.428816
1764,1558.55393
1765,1279.93484
1766,811.2393424
1767,1374.306944
1768,1435.45404
1769,1603.477993
1770,1015.666264
1771,1173.42638
1772,1271.758049
1773,1616.788624
1774,1515.890204
1775,1193.448792
1776,680.6094916
1777,724.2279302
1778,1487.168072
1779,1772.557
1780,862.9744494
1781,902.0018166
1782,1129.486265
1783,728.9940925
1784,1746.605336
1785,1266.896948
1786,1197.934489
1787,1179.603431
1788,1145.103682
1789,836.918733
1790,1570.357778
1791,691.6257094
1792,869.6412049
1793,1159.968815
1794,1550.813608
1795,1585.8757
1796,982.1456974
1797,1106.509144
1798,647.7998306
1799,824.6292061
1800,1779.626861
1801,1041.719736
1802,1291.075038
1803,1180.234983
1804,779.4418333
1805,836.4375242
1806,1693.984922
1807,1237.108651
1808,688.7105135
1809,1190.748611
1810,948.212961
1811,631.8931368
1812,855.6346324
1813,624.2192074
1814,1530.829554
1815,1365.065152
1816,1501.541352
1817,719.3368967
1818,924.3895
1819,1135.082836
1820,736.6848441
1821,1161.842284
1822,1044.109006
1823,1112.964285
1824,874.0214077
1825,1798.750821
1826,1328.641435
1827,1313.257606
1828,1686.319034
1829,974.3517781
1830,865.2380861
1831,1212.421772
1832,1613.39484
1833,1017.083463
1834,1107.481812
1835,1771.704992
1836,1243.151678
1837,1428.501956
1838,1770.359259
1839,901.0922351
1840,616.5176314
1841,1789.439191
1842,1406.40187
1843,1659.535441
1844,987.9578017
1845,884.4100909
1846,1045.888561
1847,768.8491871
1848,743.8443517
1849,1571.07853
1850,1128.118844
1851,692.3103545
1852,1089.573981
1853,1781.39622
1854,948.4935475
1855,833.3806708
1856,814.5801902
1857,1365.929521
1858,1075.252069
1859,961.4602521
1860,1584.850193
1861,1587.907124
1862,1016.713681
1863,782.5067937
1864,1327.139104
1865,1337.031317
1866,1695.952982
1867,940.0176523
1868,754.0197792
1869,1538.053973
1870,715.6395533
1871,1082.669413
1872,1658.091835
1873,1061.311748
1874,1510.090765
1875,869.2549748
1876,993.2140639
1877,1365.294079
1878,1033.408277
1879,691.6905199
1880,1556.104634
1881,930.3490897
1882,1101.517164
1883,1041.546494
1884,1690.134137
1885,1495.509845
1886,1046.50768
1887,1525.531345
1888,1070.516282
1889,1459.795445
1890,1483.524938
1891,1667.847312
1892,722.7695546
1893,1501.335125
1894,1057.178519
1895,1170.897187
1896,1791.13188
1897,615.906479
1898,1474.79343
1899,1134.81294
1900,1478.246478
1901,1418.558549
1902,943.9297873
1903,1502.794665
1904,1124.741565
1905,576.9353974
1906,816.47059
1907,1599.659854
1908,1016.552064
1909,606.655221
1910,1030.720158
1911,661.5290373
1912,1232.149783
1913,1562.241682
1914,1727.459638
1915,994.6816396
1916,1533.359238
1917,1677.289607
1918,1566.919586
1919,1631.715881
1920,991.2365373
1921,1421.944529
1922,1585.076171
1923,1685.089894
1924,1485.772698
1925,966.99028
1926,809.4602649
1927,911.4026777
1928,1128.536371
1929,921.6511596
1930,1711.688036
1931,688.2604459
1932,1625.292849
1933,1000.637534
1934,1531.292978
1935,1276.861227
1936,656.4340433
1937,1697.975177
1938,674.4743713
1939,1540.735612
1940,1605.858979
1941,1321.713137
1942,1008.973867
1943,1780.146209
1944,1603.138747
1945,710.0350035
1946,1010.111378
1947,1411.725275
1948,1000.631057
1949,1339.571977
1950,1316.765222
1951,842.3745759
1952,1094.297687
1953,1583.296916
1954,1574.816973
1955,672.639921
1956,1167.09048
1957,1585.115487
1958,1246.319514
1959,963.9622464
1960,677.0708545
1961,968.1165767
1962,801.5523994
1963,1523.394704
1964,1055.032414
1965,1342.163228
1966,1715.813455
1967,822.259537
1968,1359.846046
1969,1728.892179
1970,1452.465335
1971,827.2791286
1972,735.5959035
1973,1609.513525
1974,1795.658974
1975,1363.751193
1976,1055.195581
1977,852.7600386
1978,1259.613865
1979,1248.552239
1980,1253.610262
1981,1211.296219
1982,1691.242457
1983,1695.908556
1984,644.2877212
1985,867.2648471
1986,1304.51071
1987,694.4265773
1988,1773.797593
1989,1527.632231
1990,1749.926672
1991,1542.781008
1992,922.8308086
1993,1153.518427
1994,1179.685728
1995,1170.446535
1996,1149.579217
1997,1351.38142
1998,1262.739994
1999,1622.008446
2000,775.7927457
2001,1343.647518
2002,1102.184478
2003,1452.058818
2004,945.6295698
2005,733.0787728
2006,1016.871238
2007,1647.083295
2008,806.7893378
2009,676.1338618
2010,638.0208495
2011,906.0116383
2012,871.1489595
2013,1663.94613
2014,1632.286932
2015,1546.520668
2016,1209.267973
2017,1476.713982
2018,882.5177672
2019,935.5837724
2020,1779.726295
2021,1099.182094
2022,1453.426733
2023,1396.867034
2024,939.7893278
2025,772.1283214
2026,1618.966355
2027,1190.492558
2028,1099.962306
2029,1673.681089
2030,1088.312279
2031,1358.0959
2032,1390.440376
2033,1021.312898
2034,713.2489223
2035,792.5893458
2036,1154.988154
2037,1333.353998
2038,1026.363534
2039,1442.64993
2040,858.0563514
2041,1166.705475
2042,1332.019175
2043,1446.304508
2044,907.5112094
2045,1346.874458
2046,634.8120636
2047,1037.184628
2048,722.4899455
2049,1401.149257
2050,685.1874984
2051,1004.963033
2052,1612.609145
2053,1311.588737
2054,1655.11394
2055,1097.593796
2056,1414.24301
2057,869.9979634
2058,770.5645816
2059,888.2251551
2060,1139.665434
2061,1358.510742
2062,691.7087841
2063,1066.181256
2064,1496.772698
2065,1146.814912
2066,1073.375641
2067,778.4216628
2068,1647.134719
2069,1554.255574
2070,1711.936204
2071,841.5829322
2072,652.9888589
2073,1125.766798
2074,991.9291561
2075,1568.384864
2076,1032.890335
2077,1699.089755
2078,1729.499603
2079,1382.92766
2080,1408.637028
2081,1338.9433
2082,1668.528518
2083,1520.607784
2084,1048.404136
2085,1140.275807
2086,1553.120538
2087,896.348476
2088,781.5736079
2089,985.267596
2090,705.880438
2091,1591.939523
2092,1339.143585
2093,946.0736571
2094,1374.029691
2095,1344.813298
2096,787.9958128
2097,786.0854512
2098,730.6915897
2099,713.5770661
2100,1055.206899
2101,1349.516676
2102,961.9563692
2103,1627.107738
2104,984.7573556
2105,965.7600293
2106,1605.866655
2107,1532.51431
2108,1599.102802
2109,830.2984823
2110,784.9942348
2111,602.675746
2112,1593.40554
2113,986.1369918
2114,826.5348579
2115,1524.750237
2116,617.4663607
2117,837.7373534
2118,1257.69654
2119,1102.210505
2120,1561.870703
2121,1692.346392
2122,870.6318444
2123,1228.45878
2124,1253.396722
2125,1550.392886
2126,1636.577374
2127,1660.536026
2128,995.8773503
2129,1448.079093
2130,654.3557851
2131,1213.345771
2132,845.3442664
2133,1001.874956
2134,1243.861441
2135,885.8480079
2136,650.0033784
2137,722.8542497
2138,669.2357351
2139,940.4466375
2140,1430.397101
2141,1750.300295
2142,1451.086462
2143,1540.900765
2144,1741.762995
2145,823.5617558
2146,1187.895397
2147,1698.658471
2148,1131.78751
2149,1710.556823
2150,1007.922745
2151,673.335027
2152,1271.625418
2153,954.1339357
2154,730.9407595
2155,1480.557243
2156,1368.364891
2157,1613.519741
2158,1020.429173
2159,1063.698799
2160,1082.536487
2161,1333.289759
2162,1751.648083
2163,1725.821272
2164,1580.499905
2165,1775.078955
2166,1198.730421
2167,1678.972958
2168,1281.714307
2169,1008.216384
2170,1684.31895
2171,1390.782492
2172,1210.964027
2173,1264.789514
2174,1467.884357
2175,1553.763264
2176,1318.777331
2177,1380.830057
2178,1245.785125
2179,1588.289694
2180,1685.297006
2181,1435.940473
2182,640.1667179
2183,1443.39321
2184,1156.744866
2185,1501.741455
2186,1145.099747
2187,1501.035929
2188,622.5546417
2189,1417.908407
2190,1364.079048
2191,1054.123836
2192,1489.618217
2193,805.3355206
2194,1660.889751
2195,863.8380398
2196,1011.627151
2197,1666.539942
2198,1614.804034
2199,1121.519425
2200,1799.266322
2201,940.7000469
2202,1718.632135
2203,914.4505623
2204,725.6508766
2205,723.1630662
2206,1783.759956
2207,1571.150651
2208,858.3686423
2209,987.5579767
2210,679.4641632
2211,1086.991215
2212,1491.148095
2213,1294.934528
2214,1723.295817
2215,1119.327135
2216,714.1280529
2217,1748.939885
2218,1192.796658
2219,1336.876204
2220,726.8308289
2221,1112.931655
2222,1249.720444
2223,1007.531363
2224,597.6144055
2225,1020.870858
2226,1709.230937
2227,856.4070495
2228,1267.173518
2229,1298.669148
2230,1469.35643
2231,776.1896951
2232,1647.203128
2233,1506.390694
2234,1112.128605
2235,1118.642401
2236,922.0370722
2237,1522.012107
2238,1418.790579
2239,1020.500373
2240,1591.347076
2241,1578.190578
2242,1700.734173
2243,1635.700861
2244,982.8998083
2245,1218.041702
2246,1289.032383
2247,1008.126601
2248,1578.815388
2249,1536.532009
2250,742.8245686
2251,990.5630166
2252,673.9852922
2253,863.8089948
2254,1727.114058
2255,711.8796351
2256,825.2714704
2257,1178.250095
2258,676.9745188
2259,1152.565246
2260,1147.334288
2261,1037.949166
2262,1579.833719
2263,1767.037364
2264,1065.66142
2265,1015.046907
2266,673.9661529
2267,1006.687819
2268,1363.354017
2269,676.5847136
2270,613.8570881
2271,733.8539351
2272,1461.746409
2273,741.7910208
2274,1524.659026
2275,668.6619539
2276,777.7865274
2277,1423.094129
2278,1330.644809
2279,1154.559695
2280,1366.363775
2281,1704.335001
2282,889.8607673
2283,1497.988722
2284,1718.362586
2285,1425.065959
2286,710.8701465
2287,1541.750574
2288,1051.551124
2289,668.1606663
2290,602.0081635
2291,694.8053953
2292,857.8595529
2293,1773.167629
2294,687.7198349
2295,1281.722778
2296,1497.395096
2297,1534.791767
2298,1483.747284
2299,1147.640872
2300,694.6327196
2301,1686.633759
2302,1260.424892
2303,1371.480586
2304,1179.293836
2305,1178.808218
2306,867.6742937
2307,1409.179362
2308,730.7292515
2309,1131.817547
2310,1279.839932
2311,1117.745992
2312,1554.813323
2313,1523.566243
2314,933.855885
2315,1148.664864
2316,1104.233202
2317,726.6687685
2318,1351.345347
2319,694.0365536
2320,1159.440836
2321,1672.399897
2322,1214.853924
2323,1184.997013
2324,849.2724308
2325,1324.947496
2326,958.5438279
2327,608.3308276
2328,1347.139122
2329,722.3698862
2330,1006.230099
2331,771.1827775
2332,1590.074639
2333,1638.797217
2334,1585.66665
2335,740.2444623
2336,1439.174964
2337,949.8347589
2338,841.082496
2339,1304.170944
2340,1433.865363
2341,628.6960857
2342,1113.827946
2343,1647.579075
2344,622.9360211
2345,1769.637637
2346,1020.57311
2347,1142.88993
2348,1305.795541
2349,1611.288522
2350,1737.448363
2351,1106.77927
2352,1227.366784
2353,926.9838829
2354,898.3906081
2355,1557.891284
2356,1009.471694
2357,934.4227895
2358,1578.890743
2359,657.1014502
2360,1752.834402
2361,1653.1504
2362,1647.972515
2363,1340.55186
2364,1472.535304
2365,1718.649019
2366,1305.689178
2367,608.1020819
2368,1230.990757
2369,1144.448722
2370,1343.422125
2371,668.2259415
2372,779.7886218
2373,722.3675755
2374,1359.944919
2375,641.2060443
2376,655.5822337
2377,944.9570136
2378,805.5035893
2379,1174.986698
2380,1098.353632
2381,973.3815711
2382,860.4311913
2383,1220.814461
2384,601.0041214
2385,1043.119882
2386,837.7386049
2387,1705.909716
2388,1631.455281
2389,1236.657905
2390,766.7159215
2391,1268.072506
2392,1248.492239
2393,1207.26142
2394,1250.69506
2395,1481.730432
2396,758.0114074
2397,1430.104058
2398,1395.111327
2399,958.0528664
2400,1215.285065
2401,933.0566847
2402,605.5900086
2403,609.596332
2404,801.1389693
2405,1141.944944
2406,1075.630531
2407,893.9165066
2408,1538.090483
2409,1660.137229
2410,635.0058597
2411,958.3018016
2412,1511.999857
2413,1257.509682
2414,1633.421516
2415,1487.978522
2416,1759.927743
2417,1534.452317
2418,1467.245906
2419,756.4442763
2420,1711.498801
2421,1142.3965
2422,1424.021856
2423,803.5333501
2424,918.0880828
2425,592.1568792
2426,1362.355052
2427,1299.696974
2428,606.4921969
2429,1191.936688
2430,1721.648959
2431,1594.950412
2432,1623.599574
2433,1573.49949
2434,716.5007831
2435,1679.452526
2436,1036.019811
2437,1770.760873
2438,1706.26267
2439,1595.695815
2440,1147.782408
2441,983.569424
2442,1183.368358
2443,1511.189909
2444,1067.799119
2445,1302.190699
2446,757.4194726
2447,981.0005869
2448,737.872209
2449,1213.642753
2450,687.7792457
2451,1261.395015
2452,602.5445244
2453,1576.318615
2454,608.1099539
2455,1096.195747
2456,1737.448363
2457,1091.633134
2458,1636.152642
2459,822.5508948
2460,881.0073411
2461,1278.654812
2462,1201.271432
2463,878.8081088
2464,1372.015815
2465,1275.641105
2466,1349.861453
2467,1073.101392
2468,1234.214697
2469,693.9045197
2470,1146.712652
2471,1265.579572
2472,1020.568271
2473,1570.489921
2474,1307.092028
2475,932.6049872
2476,1379.565777
2477,632.3775435
2478,588.8299215
2479,1444.066063
2480,903.756788
2481,1193.038142
2482,1305.451096
2483,1083.102104
2484,977.5828243
2485,1341.106837
2486,1462.333268
2487,1236.567777
2488,1535.458239
2489,836.4261107
2490,945.9501027
2491,1048.791321
2492,1791.723278
2493,1303.562433
2494,1703.834397
2495,768.0399706
2496,1389.290765
2497,973.7296108
2498,1229.570218
2499,1062.357122
2500,595.319324
2501,1113.822045
2502,649.5737554
2503,630.2157432
2504,1772.716819
2505,1620.422389
2506,1188.374731
2507,1674.814148
2508,1661.504713
2509,941.7596275
2510,997.7512421
2511,1411.328764
2512,709.9799871
2513,835.8902926
2514,830.0963433
2515,1432.623681
2516,590.2886012
2517,1517.727779
2518,1003.949896
2519,1533.416468
2520,1002.071534
2521,599.0769174
2522,1381.006951
2523,729.9778567
2524,1661.471274
2525,587.9686026
2526,974.3374375
2527,1297.836109
2528,1020.109626
2529,1593.873514
2530,1351.443536
2531,682.1760876
2532,1470.957635
2533,586.3359631
2534,1512.679472
2535,1571.586004
2536,594.2304177
2537,734.8668117
2538,1484.081101
2539,1664.776484
2540,1453.375863
2541,783.7941488
2542,626.9598378
2543,1126.362465
2544,746.3873194
2545,1091.389437
2546,1675.414081
2547,945.1884616
2548,968.7695984
2549,1027.069824
2550,750.8736646
2551,1125.296131
2552,1006.180797
2553,804.1035755
2554,1474.196655
2555,1356.010099
2556,607.396753
2557,618.1753419
2558,1251.181055
2559,1211.559246
2560,578.283409
2561,1789.604756
2562,786.0548307
2563,1072.600914
2564,661.9724124
2565,951.9161561
2566,661.6021618
2567,857.051355
2568,1750.643458
2569,1549.531494
2570,1164.787
2571,1293.788938
2572,1410.860357
2573,846.6284812
2574,1224.583407
